Date,Year,Month_Num,Month_Name,Day_of_Week,Week_Number,Quarter,Is_Month_Start,Is_Month_End,Open,High,Low,Close,Shares_Traded,Turnover_Cr,Direction,Up_Day,Daily_Return_Pct,Change_from_Prev_Close,Cum_Return_Pct,Daily_Range,Daily_Range_Pct,Open_Close_Spread,Open_Close_Spread_Pct,Gap_Up_Down,Gap_Pct,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,EMA_50,Volatility_5D,Volatility_10D,Volatility_20D,ATR_14,RSI_14,RSI_Signal,MACD,MACD_Signal,MACD_Histogram,MACD_Crossover,BB_Upper,BB_Mid,BB_Lower,BB_Width,BB_Position,Drawdown_Pct,Rolling_52W_High,Rolling_52W_Low,Pct_From_52W_High,Pct_From_52W_Low,Volume_MA_20,Volume_Ratio,High_Volume_Day,Turnover_MA_20,SMA_20_above_50,Golden_Cross,Death_Cross,Trend
2025-10-14,2025,10,Oct-2025,Tuesday,42,4,0,0,25277.55,25310.35,25060.55,25145.5,292129083,24151.97,Down,0,-0.3244,-81.85,2.1336,249.8,0.9882,-132.05,-0.5224,50.2,0.199,25177.23,25041.38,25067.15,24876.11,25158.9,25098.76,25039.28,24968.12,0.4114,0.4365,0.5031,184.35,49.2,Neutral,66.13,41.5,24.63,None,25547.56,25067.15,24586.74,3.833,Inside Band,-1.9202,25669.35,24337.5,-2.04,3.32,289926388.0,1.0076,0,27148.09,1.0,0,0,Strong Uptrend
2025-10-15,2025,10,Oct-2025,Wednesday,42,4,0,0,25181.95,25365.15,25159.35,25323.55,289930172,25202.02,Up,1,0.7081,178.05,2.8568,205.8,0.8173,141.6,0.5623,36.45,0.145,25232.71,25112.62,25071.37,24891.27,25213.78,25139.63,25066.36,24982.06,0.4681,0.4485,0.5053,190.31,58.53,Neutral,80.43,49.29,31.14,None,25559.56,25071.37,24583.18,3.8944,Inside Band,-1.2257,25669.35,24337.5,-1.35,4.05,292416781.0,0.9915,0,27276.05,1.0,0,0,Strong Uptrend
2025-10-16,2025,10,Oct-2025,Thursday,42,4,0,0,25394.9,25625.4,25376.85,25585.3,372777021,32008.64,Up,1,1.0336,261.75,3.92,248.55,0.9787,190.4,0.7498,71.35,0.2818,25313.41,25187.52,25084.12,24908.52,25337.62,25220.66,25115.78,25005.72,0.5885,0.4681,0.5497,192.75,70.94,Overbought,111.6,61.75,49.85,None,25612.46,25084.12,24555.78,4.2125,Inside Band,-0.2048,25669.35,24337.5,-0.33,5.13,297608797.0,1.2526,0,27702.28,1.0,0,0,Strong Uptrend
2025-10-17,2025,10,Oct-2025,Friday,42,4,0,0,25546.85,25781.5,25508.6,25709.85,422055809,35106.96,Up,1,0.4868,124.55,4.4258,272.9,1.0682,163.0,0.638,-38.45,-0.1503,25398.31,25269.08,25098.44,24929.73,25461.7,25309.6,25172.36,25033.33,0.5924,0.471,0.554,195.16,84.12,Overbought,144.68,78.33,66.35,None,25678.48,25098.44,24518.39,4.6222,Above Upper,0.0,25781.5,24337.5,-0.28,5.64,305101903.0,1.3833,0,28247.72,1.0,0,0,Strong Uptrend
2025-10-20,2025,10,Oct-2025,Monday,43,4,0,0,25824.6,25926.2,25788.5,25843.15,301133193,29637.12,Up,1,0.5185,133.3,4.9673,137.7,0.5332,18.55,0.0718,114.75,0.4463,25521.47,25345.63,25124.24,24955.11,25588.85,25406.61,25236.24,25065.09,0.5018,0.4546,0.5531,191.78,86.4,Overbought,179.59,98.59,81.0,None,25787.11,25124.24,24461.37,5.2767,Above Upper,0.0,25926.2,24337.5,-0.32,6.19,301140421.0,1.0,0,27789.3,1.0,0,0,Strong Uptrend
2025-10-21,2025,10,Oct-2025,Tuesday,43,4,0,0,25901.2,25934.35,25825.8,25868.6,42477128,3831.1,Up,1,0.0985,25.45,5.0706,108.55,0.4191,-32.6,-0.1259,58.05,0.2246,25666.09,25421.66,25157.55,24980.56,25682.1,25490.61,25296.47,25096.6,0.3413,0.4557,0.5351,189.24,87.84,Overbought,206.92,120.25,86.67,None,25899.23,25157.55,24415.87,5.8963,Inside Band,0.0,25934.35,24337.5,-0.25,6.29,290538783.0,0.1462,0,26716.96,1.0,0,0,Strong Uptrend
2025-10-23,2025,10,Oct-2025,Thursday,43,4,0,0,26057.2,26104.2,25862.45,25891.4,448404894,41777.68,Up,1,0.0881,22.8,5.1632,241.75,0.9278,-165.8,-0.6363,188.6,0.7291,25779.66,25506.18,25193.65,25011.12,25751.87,25563.48,25353.13,25127.77,0.3876,0.422,0.5317,187.79,86.16,Overbought,227.79,141.76,86.03,None,26004.79,25193.65,24382.51,6.4392,Inside Band,0.0,26104.2,24337.5,-0.82,6.38,297998811.0,1.5047,1,27234.09,1.0,0,0,Strong Uptrend
2025-10-24,2025,10,Oct-2025,Friday,43,4,0,0,25935.1,25944.15,25718.2,25795.15,284913477,23527.98,Down,0,-0.3717,-96.25,4.7723,225.95,0.8712,-139.95,-0.5396,43.7,0.1688,25821.63,25567.52,25230.56,25035.32,25766.29,25605.6,25395.22,25153.94,0.3629,0.4682,0.5275,192.7,80.08,Overbought,233.88,160.18,73.7,None,26081.7,25230.56,24379.42,6.7469,Inside Band,-0.3717,26104.2,24337.5,-1.18,5.99,300025371.0,0.9496,0,27294.98,1.0,0,0,Strong Uptrend
2025-10-27,2025,10,Oct-2025,Monday,44,4,0,0,25843.2,26005.95,25827.0,25966.05,266337274,23989.06,Up,1,0.6625,170.9,5.4664,178.95,0.6924,122.85,0.4754,48.05,0.1863,25872.87,25635.59,25284.32,25064.9,25832.88,25671.14,25449.59,25185.79,0.4078,0.4848,0.5032,190.17,79.91,Overbought,249.61,178.07,71.54,None,26179.79,25284.32,24388.85,7.0832,Inside Band,0.0,26104.2,24337.5,-0.53,6.69,296215496.0,0.8991,0,26858.64,1.0,0,0,Strong Uptrend
2025-10-28,2025,10,Oct-2025,Tuesday,44,4,0,0,25939.95,26041.7,25810.05,25936.2,395231207,37023.32,Down,0,-0.115,-29.85,5.3452,231.65,0.893,-3.75,-0.0145,-26.1,-0.1005,25891.48,25706.48,25348.4,25091.23,25867.32,25719.33,25495.93,25215.21,0.3813,0.4729,0.4313,196.39,77.89,Overbought,256.71,193.8,62.91,None,26237.54,25348.4,24459.25,7.0154,Inside Band,-0.115,26104.2,24337.5,-0.64,6.57,301400159.0,1.3113,0,27210.41,1.0,0,0,Strong Uptrend
2025-10-29,2025,10,Oct-2025,Wednesday,44,4,0,0,25982.0,26097.85,25960.3,26053.9,321880610,26309.32,Up,1,0.4538,117.7,5.8233,137.55,0.5294,71.9,0.2767,45.8,0.1766,25928.54,25797.32,25419.34,25119.68,25929.51,25780.16,25549.07,25248.1,0.4186,0.4242,0.426,193.07,82.73,Overbought,268.73,208.78,59.95,None,26295.13,25419.34,24543.56,6.8907,Inside Band,0.0,26104.2,24337.5,-0.19,7.05,297774777.0,1.081,0,26525.63,1.0,0,0,Strong Uptrend
2025-10-30,2025,10,Oct-2025,Thursday,44,4,0,0,25984.4,26032.05,25845.25,25877.85,257373001,24180.46,Down,0,-0.6757,-176.05,5.1082,186.8,0.7189,-106.55,-0.4101,-69.5,-0.2668,25925.83,25852.74,25482.68,25139.7,25912.29,25797.92,25580.38,25272.8,0.5596,0.5131,0.4704,193.92,72.03,Overbought,261.05,219.24,41.81,None,26293.14,25482.68,24672.23,6.3608,Inside Band,-0.6757,26104.2,24337.5,-0.87,6.33,295397191.0,0.8713,0,26270.4,1.0,0,0,Strong Uptrend
2025-10-31,2025,10,Oct-2025,Friday,44,4,0,1,25863.8,25953.75,25711.2,25722.1,334384400,28788.4,Down,0,-0.6019,-155.75,4.4756,242.55,0.9378,-141.7,-0.5479,-14.05,-0.0543,25911.22,25866.42,25526.97,25154.53,25848.89,25784.14,25593.88,25290.42,0.6045,0.4841,0.4801,198.82,63.38,Neutral,239.63,223.32,16.31,None,26283.73,25526.97,24770.21,5.9291,Inside Band,-1.2735,26104.2,24337.5,-1.46,5.69,296709650.0,1.127,0,26257.76,1.0,0,0,Strong Uptrend
2025-11-03,2025,11,Nov-2025,Monday,45,4,0,0,25696.85,25803.1,25645.5,25763.35,275858501,23949.88,Up,1,0.1604,41.25,4.6431,157.6,0.6133,66.5,0.2588,-25.25,-0.0982,25870.68,25871.78,25570.43,25168.79,25820.38,25780.36,25610.02,25308.96,0.4854,0.4622,0.4799,201.86,66.59,Neutral,223.41,223.33,0.08,None,26272.01,25570.43,24868.85,5.4874,Inside Band,-1.1152,26104.2,24337.5,-1.31,5.86,292156093.0,0.9442,0,25884.8,1.0,0,0,Strong Uptrend
2025-11-04,2025,11,Nov-2025,Tuesday,45,4,0,0,25744.75,25787.4,25578.4,25597.65,305143084,29307.41,Down,0,-0.6432,-165.7,3.9701,209.0,0.8118,-147.1,-0.5714,-18.6,-0.0722,25802.97,25847.22,25596.43,25179.06,25746.14,25747.14,25608.84,25320.29,0.5298,0.4694,0.4936,198.95,63.3,Neutral,194.93,217.65,-22.72,Bearish,26258.55,25596.43,24934.31,5.1735,Inside Band,-1.7512,26104.2,24337.5,-1.94,5.18,293815594.0,1.0386,0,26092.13,1.0,0,0,Strong Uptrend
2025-11-06,2025,11,Nov-2025,Thursday,45,4,0,0,25593.35,25679.15,25491.55,25509.7,371852417,36129.62,Down,0,-0.3436,-87.95,3.6129,187.6,0.733,-83.65,-0.3268,-4.3,-0.0168,25694.13,25811.34,25616.5,25191.86,25667.32,25703.97,25599.4,25327.71,0.3503,0.47,0.5035,197.65,55.78,Neutral,163.39,206.8,-43.41,None,26239.5,25616.5,24993.5,4.8641,Inside Band,-2.0887,26104.2,24337.5,-2.28,4.82,298066526.0,1.2475,0,26589.8,1.0,0,0,Mild Downtrend
2025-11-07,2025,11,Nov-2025,Friday,45,4,0,0,25433.8,25551.25,25318.45,25492.3,305606393,35487.0,Down,0,-0.0682,-17.4,3.5422,232.8,0.9153,58.5,0.23,-75.9,-0.2975,25617.02,25771.42,25638.8,25202.35,25608.98,25665.48,25589.2,25334.17,0.3451,0.4642,0.499,196.53,46.59,Neutral,135.42,192.52,-57.1,None,26205.2,25638.8,25072.41,4.4183,Inside Band,-2.1555,26104.2,24337.5,-2.34,4.74,302048471.0,1.0118,0,27279.09,1.0,0,0,Mild Downtrend
2025-11-10,2025,11,Nov-2025,Monday,46,4,0,0,25503.5,25653.45,25503.5,25574.35,243592948,25023.65,Up,1,0.3219,82.05,3.8755,149.95,0.588,70.85,0.2778,11.2,0.0439,25587.47,25749.34,25658.43,25219.59,25597.44,25648.91,25587.79,25343.59,0.3873,0.4796,0.4908,187.74,44.88,Neutral,118.51,177.72,-59.21,None,26183.87,25658.43,25133.0,4.0956,Inside Band,-1.8406,26104.2,24337.5,-2.03,5.08,299915456.0,0.8122,0,27399.38,1.0,0,0,Mild Downtrend
2025-11-11,2025,11,Nov-2025,Tuesday,46,4,0,0,25617.0,25715.8,25449.25,25694.95,297714069,28285.51,Up,1,0.4716,120.6,4.3653,266.55,1.0405,77.95,0.3043,42.65,0.1668,25573.79,25722.24,25678.91,25243.48,25629.94,25657.28,25597.99,25357.37,0.4606,0.4494,0.4932,196.95,44.34,Neutral,113.54,164.89,-51.35,None,26174.18,25678.91,25183.64,3.8574,Inside Band,-1.3777,26104.2,24337.5,-1.57,5.58,303153994.0,0.9821,0,27726.2,1.0,0,0,Strong Uptrend
2025-11-12,2025,11,Nov-2025,Wednesday,46,4,0,0,25834.3,25934.55,25781.15,25875.8,343864299,30633.19,Up,1,0.7038,180.85,5.0999,153.4,0.5938,41.5,0.1606,139.35,0.5423,25629.42,25716.2,25711.34,25272.45,25711.89,25697.01,25624.45,25377.7,0.4208,0.5168,0.5062,200.15,50.25,Neutral,122.77,156.46,-33.69,None,26165.32,25711.34,25257.35,3.5314,Inside Band,-0.6836,26104.2,24337.5,-0.87,6.32,308632949.0,1.1142,0,28217.51,1.0,0,0,Strong Uptrend
2025-11-13,2025,11,Nov-2025,Thursday,46,4,0,0,25906.1,26010.7,25808.4,25879.15,385170023,30145.74,Up,1,0.0129,3.35,5.1135,202.3,0.7809,-26.95,-0.104,30.3,0.1171,25703.31,25698.72,25748.02,25297.54,25767.65,25730.13,25648.71,25397.36,0.3203,0.4897,0.4958,197.33,49.58,Neutral,128.87,150.94,-22.07,None,26120.79,25748.02,25375.25,2.8955,Inside Band,-0.6707,26104.2,24337.5,-0.86,6.33,313284996.0,1.2295,0,28517.2,1.0,0,0,Strong Uptrend
2025-11-14,2025,11,Nov-2025,Friday,46,4,0,0,25767.9,25940.2,25740.8,25910.05,518943416,33121.81,Up,1,0.1194,30.9,5.239,199.4,0.7738,142.15,0.5517,-111.25,-0.4299,25786.86,25701.94,25777.34,25324.14,25815.11,25762.84,25673.6,25417.47,0.276,0.442,0.4778,195.44,54.16,Neutral,134.65,147.69,-13.04,None,26098.18,25777.34,25456.51,2.4893,Inside Band,-0.5521,26104.2,24337.5,-0.74,6.46,324735658.0,1.598,1,28913.19,1.0,0,0,Strong Uptrend
2025-11-17,2025,11,Nov-2025,Monday,47,4,0,0,25948.2,26024.2,25906.35,26013.45,264610565,23384.35,Up,1,0.3991,103.4,5.659,117.85,0.4542,65.25,0.2515,38.15,0.1472,25874.68,25731.08,25798.75,25350.11,25881.23,25808.41,25705.96,25440.84,0.2778,0.3984,0.4325,191.07,51.81,Neutral,145.89,147.33,-1.44,None,26122.75,25798.75,25474.75,2.5117,Inside Band,-0.1553,26104.2,24337.5,-0.35,6.89,319327335.0,0.8286,0,28481.98,1.0,0,0,Strong Uptrend
2025-11-18,2025,11,Nov-2025,Tuesday,47,4,0,0,26021.8,26029.85,25876.5,25910.05,280000989,26059.6,Down,0,-0.3975,-103.4,5.239,153.35,0.5893,-111.75,-0.4294,8.35,0.0321,25917.7,25745.74,25808.76,25373.63,25890.83,25826.89,25725.4,25459.24,0.4143,0.429,0.4344,185.48,49.06,Neutral,144.78,146.82,-2.04,None,26133.56,25808.76,25483.96,2.517,Inside Band,-0.5521,26104.2,24337.5,-0.74,6.46,312224594.0,0.8968,0,28029.61,1.0,0,0,Strong Uptrend
2025-11-19,2025,11,Nov-2025,Wednesday,47,4,0,0,25918.1,26074.65,25856.2,26052.65,250110008,24496.86,Up,1,0.5504,142.6,5.8182,218.45,0.8428,134.55,0.5191,8.05,0.0311,25953.07,25791.25,25819.24,25399.86,25944.77,25867.94,25756.57,25482.51,0.3677,0.375,0.4363,191.26,49.96,Neutral,153.65,148.18,5.47,Bullish,26161.74,25819.24,25476.73,2.6531,Inside Band,-0.0048,26104.2,24337.5,-0.2,7.05,309673435.0,0.8077,0,27772.6,1.0,0,0,Strong Uptrend
2025-11-20,2025,11,Nov-2025,Thursday,47,4,0,0,26132.1,26246.65,26063.2,26192.15,240425729,25000.17,Up,1,0.5355,139.5,6.3848,183.45,0.702,60.05,0.2298,79.45,0.305,26015.67,25859.49,25835.41,25428.24,26027.23,25926.88,25798.05,25510.34,0.3968,0.3409,0.45,191.02,61.43,Neutral,169.96,152.54,17.42,None,26216.16,25835.41,25454.66,2.9475,Inside Band,0.0,26246.65,24337.5,-0.21,7.62,319570865.0,0.7523,0,28831.05,1.0,0,0,Strong Uptrend
2025-11-21,2025,11,Nov-2025,Friday,47,4,0,0,26109.55,26179.2,26052.2,26068.15,235581427,24720.07,Down,0,-0.4734,-124.0,5.8811,127.0,0.4864,-41.4,-0.1586,-82.6,-0.3154,26047.29,25917.08,25844.25,25452.23,26040.87,25952.57,25823.78,25532.21,0.5137,0.4032,0.4656,182.76,62.88,Neutral,170.92,156.22,14.7,None,26238.44,25844.25,25450.06,3.0505,Inside Band,-0.4734,26246.65,24337.5,-0.68,7.11,308929692.0,0.7626,0,27978.17,1.0,0,0,Strong Uptrend
2025-11-24,2025,11,Nov-2025,Monday,48,4,0,0,26122.8,26142.8,25912.15,25959.5,464655063,44895.45,Down,0,-0.4168,-108.65,5.4398,230.65,0.8829,-163.3,-0.6251,54.65,0.2096,26036.5,25955.59,25852.47,25471.96,26013.75,25953.83,25836.7,25548.97,0.5332,0.4485,0.4678,187.98,56.95,Neutral,161.06,157.18,3.88,None,26249.19,25852.47,25455.74,3.0691,Inside Band,-0.8882,26246.65,24337.5,-1.09,6.66,317916771.0,1.4616,0,29046.54,1.0,0,0,Strong Uptrend
2025-11-25,2025,11,Nov-2025,Tuesday,48,4,0,0,25998.5,26032.6,25857.5,25884.8,260454909,25320.15,Down,0,-0.2878,-74.7,5.1364,175.1,0.6735,-113.7,-0.4373,39.0,0.1502,26031.45,25974.58,25848.4,25489.55,25970.76,25941.28,25841.28,25562.14,0.5169,0.4524,0.4483,185.56,60.88,Neutral,145.53,154.85,-9.32,Bearish,26241.88,25848.4,25454.93,3.0445,Inside Band,-1.1734,26246.65,24337.5,-1.38,6.36,317622653.0,0.82,0,29113.1,1.0,0,0,Strong Uptrend
2025-11-26,2025,11,Nov-2025,Wednesday,48,4,0,0,25842.95,26215.15,25842.95,26205.3,275265169,31666.03,Up,1,1.2382,320.5,6.4382,372.2,1.4402,362.35,1.4021,-41.85,-0.1617,26061.98,26007.52,25861.86,25511.37,26048.94,25989.28,25875.95,25587.36,0.7466,0.5549,0.5275,198.75,72.41,Overbought,157.28,155.34,1.94,Bullish,26285.25,25861.86,25438.47,3.2742,Inside Band,0.0,26246.65,24337.5,-0.16,7.67,311624351.0,0.8833,0,28845.23,1.0,0,0,Strong Uptrend
2025-11-27,2025,11,Nov-2025,Thursday,48,4,0,0,26261.25,26310.45,26141.9,26215.55,240287057,25306.47,Up,1,0.0391,10.25,6.4798,168.55,0.6418,-45.7,-0.174,55.95,0.2135,26066.66,26041.16,25869.94,25534.3,26104.48,26030.42,25908.29,25612.0,0.7095,0.5544,0.519,194.16,73.41,Overbought,165.51,157.37,8.14,None,26314.41,25869.94,25425.47,3.4362,Inside Band,0.0,26310.45,24337.5,-0.36,7.72,307544673.0,0.7813,0,28795.09,1.0,0,0,Strong Uptrend
2025-11-28,2025,11,Nov-2025,Friday,48,4,0,0,26237.45,26280.75,26172.4,26202.95,202511545,20525.36,Down,0,-0.0481,-12.6,6.4287,108.35,0.413,-34.5,-0.1315,21.9,0.0835,26093.62,26070.46,25886.2,25553.58,26137.3,26061.79,25936.36,25635.17,0.6592,0.5573,0.4922,191.19,71.3,Overbought,169.06,159.71,9.35,None,26355.0,25886.2,25417.4,3.622,Inside Band,-0.0481,26310.45,24337.5,-0.41,7.66,304801601.0,0.6644,0,28612.34,1.0,0,0,Strong Uptrend
2025-12-01,2025,12,Dec-2025,Monday,49,4,1,0,26325.8,26325.8,26124.2,26175.75,213828573,21734.75,Down,0,-0.1038,-27.2,6.3182,201.6,0.7658,-150.05,-0.57,122.85,0.4688,26136.87,26086.68,25908.88,25570.49,26150.12,26082.51,25959.16,25656.37,0.6104,0.5513,0.4688,186.55,67.4,Neutral,167.75,161.32,6.43,None,26388.03,25908.88,25429.73,3.6987,Inside Band,-0.1518,26325.8,24337.5,-0.57,7.55,298773809.0,0.7157,0,28259.65,1.0,0,0,Strong Uptrend
2025-12-02,2025,12,Dec-2025,Tuesday,49,4,0,0,26087.95,26154.6,25997.85,26032.2,254803113,26298.82,Down,0,-0.5484,-143.55,5.7351,156.75,0.6009,-55.75,-0.2137,-87.8,-0.3354,26166.35,26098.9,25922.32,25582.66,26110.81,26073.36,25966.11,25671.11,0.6674,0.5672,0.4895,186.79,55.82,Neutral,153.36,159.73,-6.37,Bearish,26399.37,25922.32,25445.28,3.6806,Inside Band,-0.6994,26325.8,24337.5,-1.12,6.96,297721040.0,0.8558,0,28377.1,1.0,0,0,Strong Uptrend
2025-12-03,2025,12,Dec-2025,Wednesday,49,4,0,0,26004.9,26066.45,25891.0,25986.0,265660108,25320.85,Down,0,-0.1775,-46.2,5.5475,175.45,0.6747,-18.9,-0.0727,-27.3,-0.1049,26122.49,26092.23,25941.74,25595.84,26069.21,26057.48,25968.01,25683.46,0.227,0.5417,0.4651,184.87,53.85,Neutral,136.65,155.11,-18.46,None,26394.12,25941.74,25489.36,3.4877,Inside Band,-0.8756,26325.8,24337.5,-1.29,6.77,295746891.0,0.8983,0,28177.77,1.0,0,0,Strong Uptrend
2025-12-04,2025,12,Dec-2025,Thursday,49,4,0,0,25981.85,26098.25,25938.95,26033.75,248099545,26377.76,Up,1,0.1838,47.75,5.7414,159.3,0.6131,51.9,0.1998,-4.15,-0.016,26086.13,26076.39,25967.94,25612.46,26057.39,26053.16,25974.27,25697.19,0.2659,0.512,0.4548,182.0,54.4,Neutral,125.82,149.25,-23.43,None,26373.21,25967.94,25562.68,3.1213,Inside Band,-0.6935,26325.8,24337.5,-1.11,6.97,289559247.0,0.8568,0,27690.18,1.0,0,0,Strong Uptrend
2025-12-05,2025,12,Dec-2025,Friday,49,4,0,0,25999.8,26202.6,25985.35,26186.45,249254405,27491.07,Up,1,0.5865,152.7,6.3616,217.25,0.8356,186.65,0.7179,-33.95,-0.1304,26082.83,26088.22,26002.65,25632.8,26100.41,26077.4,25994.48,25716.38,0.4243,0.5263,0.4653,189.1,55.95,Neutral,128.07,145.02,-16.95,None,26351.35,26002.65,25653.95,2.682,Inside Band,-0.111,26325.8,24337.5,-0.53,7.6,286741648.0,0.8693,0,27290.38,1.0,0,0,Strong Uptrend
2025-12-08,2025,12,Dec-2025,Monday,50,4,0,0,26159.8,26178.7,25892.25,25960.55,320729920,31677.57,Down,0,-0.8627,-225.9,5.4441,286.45,1.095,-199.25,-0.7617,-26.65,-0.1018,26039.79,26088.33,26021.96,25650.88,26053.79,26056.15,25991.24,25725.96,0.5745,0.5854,0.5133,198.61,51.6,Neutral,110.36,138.09,-27.73,None,26307.92,26021.96,25736.0,2.1978,Inside Band,-0.9727,26325.8,24337.5,-1.39,6.67,290598497.0,1.1037,0,27623.08,1.0,0,0,Mild Downtrend
2025-12-09,2025,12,Dec-2025,Tuesday,50,4,0,0,25867.1,25923.65,25728.0,25839.65,275978160,29894.41,Down,0,-0.4657,-120.9,4.953,195.65,0.7564,-27.45,-0.1061,-93.45,-0.36,26001.28,26083.82,26029.2,25669.85,25982.41,26016.79,25976.81,25730.42,0.5617,0.5978,0.518,196.98,43.15,Neutral,85.58,127.58,-42.0,None,26286.18,26029.2,25772.21,1.9746,Inside Band,-1.4339,26325.8,24337.5,-1.85,6.17,289511701.0,0.9533,0,27703.52,1.0,0,0,Mild Downtrend
2025-12-10,2025,12,Dec-2025,Wednesday,50,4,0,0,25864.05,25947.65,25734.55,25758.0,207944446,21975.7,Down,0,-0.316,-81.65,4.6214,213.1,0.8239,-106.05,-0.41,24.4,0.0944,25955.68,26039.08,26023.3,25691.92,25907.61,25969.74,25955.97,25731.5,0.567,0.4072,0.498,199.1,35.49,Neutral,58.68,113.8,-55.12,None,26299.75,26023.3,25746.86,2.1246,Inside Band,-1.7453,26325.8,24337.5,-2.16,5.84,282715708.0,0.7355,0,27270.65,1.0,0,0,Mild Downtrend
2025-12-11,2025,12,Dec-2025,Thursday,50,4,0,0,25771.4,25922.8,25693.25,25898.55,206099631,20145.19,Up,1,0.5457,140.55,5.1923,229.55,0.8907,127.15,0.4934,13.4,0.052,25928.64,26007.38,26024.28,25717.19,25904.59,25956.79,25950.5,25738.05,0.6423,0.4638,0.5139,206.42,44.4,Neutral,48.14,100.67,-52.53,None,26298.72,26024.28,25749.83,2.1091,Inside Band,-1.2092,26325.8,24337.5,-1.62,6.41,273762189.0,0.7528,0,26770.62,1.0,0,0,Mild Downtrend
2025-12-12,2025,12,Dec-2025,Friday,50,4,0,0,25971.2,26057.6,25938.45,26046.95,216344338,19484.07,Up,1,0.573,148.4,5.795,119.15,0.4588,75.75,0.2917,72.65,0.2805,25900.74,25991.78,26031.12,25745.91,25952.04,25973.19,25959.69,25750.16,0.6387,0.5135,0.529,198.46,52.82,Neutral,51.18,90.77,-39.59,None,26300.35,26031.12,25761.89,2.0685,Inside Band,-0.6431,26325.8,24337.5,-1.06,7.02,258632235.0,0.8365,0,26088.74,1.0,0,0,Strong Uptrend
2025-12-15,2025,12,Dec-2025,Monday,51,4,0,0,25930.05,26047.15,25904.75,26027.3,181557703,17444.03,Down,0,-0.0754,-19.65,5.7152,142.4,0.5492,97.25,0.375,-116.9,-0.4488,25914.09,25976.94,26031.81,25769.73,25977.13,25983.02,25966.12,25761.03,0.4834,0.5133,0.5221,196.12,54.76,Neutral,51.41,82.9,-31.49,None,26300.92,26031.81,25762.7,2.0675,Inside Band,-0.7181,26325.8,24337.5,-1.13,6.94,254479592.0,0.7134,0,25791.72,1.0,0,0,Mild Downtrend
2025-12-16,2025,12,Dec-2025,Tuesday,51,4,0,0,25951.5,25980.75,25834.35,25860.1,264351195,23554.69,Down,0,-0.6424,-167.2,5.0361,146.4,0.5641,-91.4,-0.3522,-75.8,-0.2912,25918.18,25959.73,26029.32,25789.05,25938.12,25960.67,25956.03,25764.92,0.5345,0.5241,0.5347,180.0,37.16,Neutral,37.66,73.85,-36.19,None,26304.05,26029.32,25754.58,2.111,Inside Band,-1.3559,26325.8,24337.5,-1.77,6.26,253697102.0,1.042,0,25666.47,1.0,0,0,Mild Downtrend
2025-12-17,2025,12,Dec-2025,Wednesday,51,4,0,0,25902.4,25929.15,25770.35,25818.55,206521258,19787.57,Down,0,-0.1607,-41.55,4.8673,158.8,0.6131,-83.85,-0.3237,42.3,0.1636,25930.29,25942.98,26017.61,25803.86,25898.26,25934.83,25942.93,25767.02,0.5145,0.5237,0.519,179.3,35.57,Neutral,23.15,63.71,-40.56,None,26307.68,26017.61,25727.54,2.2298,Inside Band,-1.5144,26325.8,24337.5,-1.93,6.09,251517665.0,0.8211,0,25431.01,1.0,0,0,Mild Downtrend
2025-12-18,2025,12,Dec-2025,Thursday,51,4,0,0,25764.7,25902.35,25726.3,25815.55,197553755,20046.07,Down,0,-0.0116,-3.0,4.8552,176.05,0.6833,50.85,0.1974,-53.85,-0.2086,25913.69,25921.16,25998.78,25818.01,25870.69,25913.15,25930.8,25768.92,0.4337,0.5171,0.501,184.14,35.82,Neutral,11.28,53.23,-41.95,None,26290.04,25998.78,25707.52,2.2406,Inside Band,-1.5258,26325.8,24337.5,-1.94,6.07,249374066.0,0.7922,0,25183.3,1.0,0,0,Mild Downtrend
2025-12-19,2025,12,Dec-2025,Friday,51,4,0,0,25911.5,25993.35,25880.45,25966.4,382927284,36600.58,Up,1,0.5843,150.85,5.4679,112.9,0.4357,54.9,0.2119,95.95,0.3717,25897.58,25899.16,25993.69,25836.41,25902.59,25922.83,25934.19,25776.67,0.4379,0.5168,0.512,177.8,42.97,Neutral,13.88,45.36,-31.48,None,26283.4,25993.69,25703.99,2.229,Inside Band,-0.9504,26325.8,24337.5,-1.37,6.69,256741359.0,1.4915,0,25777.33,1.0,0,0,Mild Downtrend
2025-12-22,2025,12,Dec-2025,Monday,52,4,0,0,26055.85,26180.7,26047.8,26172.4,252990050,25333.26,Up,1,0.7933,206.0,6.3046,132.9,0.5101,116.55,0.4473,89.45,0.3445,25926.6,25920.34,26004.34,25856.23,25992.53,25968.21,25956.88,25792.18,0.5801,0.5044,0.5335,176.1,54.52,Neutral,32.19,42.72,-10.53,None,26304.22,26004.34,25704.46,2.3064,Inside Band,-0.1646,26325.8,24337.5,-0.58,7.54,246158108.0,1.0278,0,24799.22,1.0,0,0,Strong Uptrend
